Date,net_return
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0008791339887339462
2024-11-11,0.004285366768835605
2024-11-12,-0.008119095228174252
2024-11-13,-0.003193932148496617
2024-11-14,-0.0022474582844754093
2024-11-15,-0.00022500000000000005
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-10,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,-0.0006225384436208763
2025-02-07,-0.00022500000000000005
2025-02-10,0.0
2025-02-11,-0.0007727403323285446
2025-02-12,-0.00022500000000000005
2025-02-13,0.0
2025-02-14,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0013237403116883348
2025-05-09,-0.0005276359521477157
2025-05-12,0.005495574992454367
2025-05-13,0.002667936123041651
2025-05-14,-0.00020366399190858506
2025-05-15,0.001978974096645426
2025-05-16,0.004282874118076309
2025-05-19,-0.0008898298249466165
2025-05-20,-0.002251128995055391
2025-05-21,-0.019607571876332476
2025-05-22,0.0007686380330241422
2025-05-23,-0.006220068673834692
2025-05-27,0.016082663221698934
2025-05-28,-0.003723286082310116
2025-05-29,0.0008696641217563009
2025-05-30,-0.0008167983309178692
2025-06-02,0.00038288772118609543
2025-06-03,-0.00014999999999999996
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-20,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,7.596161300945384e-05
2025-09-17,-0.0025395514992561344
2025-09-18,-0.0008259464189505432
2025-09-19,-0.00022500000000000005
2025-09-22,0.0
2025-09-23,0.0003879562579301195
2025-09-24,-0.0029439149180012806
2025-09-25,0.0003997783315599943
2025-09-26,-0.00022500000000000005
2025-09-29,0.0
2025-09-30,0.001056000612239125
2025-10-01,0.0002476116606217134
2025-10-02,-0.0007474237726988547
2025-10-03,-0.00022500000000000005
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-13,0.0
2025-10-14,0.0008461783833940446
2025-10-15,0.004974721070993135
2025-10-16,0.010299274625578976
2025-10-17,-0.011515233436180007
2025-10-20,0.02707648079178918
2025-10-21,-0.05806700334599532
2025-10-22,-0.0001454580387334174
2025-10-23,0.0021764150294381586
2025-10-24,-0.0017337747199507284
2025-10-27,-0.008576859149635319
2025-10-28,-0.0012999045582538916
2025-10-29,-0.00022499999999999986
2025-10-30,0.0
2025-10-31,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-28,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,-0.0004954805549706369
2025-12-19,-0.00022500000000000005
2025-12-22,0.0
2025-12-23,0.00032527616083440633
2025-12-24,-0.0009981214224211424
2025-12-26,0.003895091362061526
2025-12-29,-0.02331326130415879
2025-12-30,-0.00015394149130719233
2025-12-31,-0.0019486984714521824
2026-01-02,0.0003832683832890526
2026-01-05,-0.00017027027027027023
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0008952871990319996
2026-01-23,-0.0005167031667878821
2026-01-26,0.0005995933371694194
2026-01-27,-0.00019125000000000004
2026-01-28,0.005591002274235798
2026-01-29,0.0005878415224677665
2026-01-30,-0.039135338505381166
2026-02-02,-0.011981347274067196
2026-02-03,0.007967583660283824
2026-02-04,-0.00022500000000000005
2026-02-05,0.0
2026-02-06,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,-3.604643708923479e-05
2026-03-06,-0.00022500000000000005
2026-03-09,-0.0022424527598419253
2026-03-10,0.004859756840452308
2026-03-11,0.0084162843256234
2026-03-12,0.015345596616364662
2026-03-13,-0.0041231684695053035
2026-03-16,-0.01276417339453854
2026-03-17,0.015745470555582935
2026-03-18,0.01773297026505838
2026-03-19,-0.014690819899243479
2026-03-20,0.0034674195887878234
2026-03-23,-0.041119575400739294
2026-03-24,0.01478400199821409
2026-03-25,-0.002703742754658536
2026-03-26,0.009584680760824194
2026-03-27,0.0232067452538105
2026-03-30,0.005498276471294972
2026-03-31,-0.010594650154390428
2026-04-01,-0.008152474371362269
2026-04-02,0.015639704607031575
2026-04-06,0.002587812492541905
2026-04-07,-0.001717519738276554
2026-04-08,-0.00711980209521301
2026-04-09,0.00030020875817643195
2026-04-10,-0.00015
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-20,0.0006289455351193936
2026-04-21,-0.0032969267446101872
2026-04-22,0.0030043924366302626
2026-04-23,-0.0026029733172578417
2026-04-24,0.0069490493427088506
2026-04-27,0.0006688658301340155
2026-04-28,-0.00897820418228781
2026-04-29,-0.000436262228804942
2026-04-30,0.013591333550556596
2026-05-01,0.006126870668843724
2026-05-04,-0.0036805423549347484
2026-05-05,0.013958582130072303
2026-05-06,0.017698089691711466
2026-05-07,-0.007861945042989347
2026-05-08,0.016345678674534535
2026-05-11,0.002864240188897294
2026-05-12,-0.008589302805230799
2026-05-13,0.010379258406357304
2026-05-14,0.007107716274449949
2026-05-15,-0.015087714031981059
2026-05-18,-0.003881904984705728
2026-05-19,-0.00453874013868232
2026-05-20,0.008885083742043961
2026-05-21,0.0005378046301645597
2026-05-22,0.0008351559881269763
2026-05-26,0.0015505179724697978
2026-05-27,-0.00015
2026-05-28,0.0
2026-05-29,0.0003276146130913733
